Rule category,Antecedent (English),Consequent (English),support,confidence,lift,leverage,conviction,antecedent_count,rule_count,Antecedent (original),Consequent (original)
All mined rules,HazardMode: Struck by object; Job: Development worker; Shift: Middle shift,Activity: Development driving,0.0128205128205128,0.7499999999999999,10.323529411764705,0.0115786397837679,3.709401709401708,4,3,HazardMode:砸;Job:开拓工;Shift:中班,Act:开拓
All mined rules,HazardMode: Struck by object; Shift: Middle shift; Team: Development team,Activity: Development driving,0.0128205128205128,0.7499999999999999,10.323529411764705,0.0115786397837679,3.709401709401708,4,3,HazardMode:砸;Shift:中班;Team:开拓队,Act:开拓
All mined rules,HazardMode: Struck by object; Job: Development worker; Shift: Middle shift; Team: Development team,Activity: Development driving,0.0128205128205128,0.7499999999999999,10.323529411764705,0.0115786397837679,3.709401709401708,4,3,HazardMode:砸;Job:开拓工;Shift:中班;Team:开拓队,Act:开拓
All mined rules,Activity: Tunneling; HazardMode: Collision,Body: Eye,0.0128205128205128,0.6,10.028571428571428,0.0115421141062166,2.35042735042735,5,3,Act:掘进;HazardMode:碰,Body:眼
All mined rules,Activity: Tunneling; HazardMode: Collision; Job: Tunneling worker,Body: Eye,0.0128205128205128,0.6,10.028571428571428,0.0115421141062166,2.35042735042735,5,3,Act:掘进;HazardMode:碰;Job:掘进工,Body:眼
All mined rules,Job: Development worker; Shift: Middle shift,Activity: Development driving,0.0213675213675213,0.7142857142857143,9.831932773109244,0.0191942435532179,3.245726495726496,7,5,Job:开拓工;Shift:中班,Act:开拓
All mined rules,Job: Development worker; Shift: Middle shift; Team: Development team,Activity: Development driving,0.0213675213675213,0.7142857142857143,9.831932773109244,0.0191942435532179,3.245726495726496,7,5,Job:开拓工;Shift:中班;Team:开拓队,Act:开拓
All mined rules,Activity: Walking; Team: Tunneling team,HazardMode: Fall/slip,0.017094017094017,1.0,9.75,0.0153407845715538,,4,4,Act:行走;Team:掘进队,HazardMode:摔
All mined rules,Activity: Walking; Location: Transport gate road,HazardMode: Fall/slip,0.0128205128205128,1.0,9.75,0.0115055884286653,,3,3,Act:行走;Loc:运输顺槽,HazardMode:摔
All mined rules,HazardMode: Squeezing; Shift: Night shift,Activity: Cart pushing,0.0128205128205128,0.3749999999999999,9.749999999999998,0.0115055884286653,1.5384615384615383,8,3,HazardMode:挤;Shift:夜班,Act:推车
All mined rules,Body: Foot; Team: Development team,Location: Development face,0.017094017094017,0.3636363636363637,9.454545454545457,0.0152859960552268,1.5109890109890114,11,4,Body:脚;Team:开拓队,Loc:开拓迎头
All mined rules,Activity: Roadway repair; Job: Repair worker,Team: Roadway support team,0.047008547008547,1.0,9.36,0.0419862663452407,,11,11,Act:巷修;Job:检修工,Team:修护队
All mined rules,Shift: Night shift; Team: Development team,Job: Development worker,0.0341880341880341,1.0,9.36,0.0305354664329023,,8,8,Shift:夜班;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; HazardMode: Struck by object,Job: Development worker,0.0256410256410256,1.0,9.36,0.0229015998246767,,6,6,Act:开拓;HazardMode:砸,Job:开拓工
All mined rules,Activity: Development driving; HazardMode: Struck by object; Team: Development team,Job: Development worker,0.0256410256410256,1.0,9.36,0.0229015998246767,,6,6,Act:开拓;HazardMode:砸;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; Shift: Day shift,Job: Development worker,0.0256410256410256,1.0,9.36,0.0229015998246767,,6,6,Act:开拓;Shift:早班,Job:开拓工
All mined rules,Activity: Development driving; Shift: Day shift; Team: Development team,Job: Development worker,0.0256410256410256,1.0,9.36,0.0229015998246767,,6,6,Act:开拓;Shift:早班;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; Shift: Night shift,Job: Development worker,0.0213675213675213,1.0,9.36,0.0190846665205639,,5,5,Act:开拓;Shift:夜班,Job:开拓工
All mined rules,Activity: Development driving; Shift: Night shift; Team: Development team,Job: Development worker,0.0213675213675213,1.0,9.36,0.0190846665205639,,5,5,Act:开拓;Shift:夜班;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; Body: Foot,Job: Development worker,0.0213675213675213,1.0,9.36,0.0190846665205639,,5,5,Act:开拓;Body:脚,Job:开拓工
All mined rules,Activity: Development driving; Body: Foot; Team: Development team,Job: Development worker,0.0213675213675213,1.0,9.36,0.0190846665205639,,5,5,Act:开拓;Body:脚;Team:开拓队,Job:开拓工
All mined rules,Activity: Roadway repair; Shift: Night shift,Team: Roadway support team,0.0213675213675213,1.0,9.36,0.0190846665205639,,5,5,Act:巷修;Shift:夜班,Team:修护队
All mined rules,Activity: Roadway repair; Shift: Middle shift,Team: Roadway support team,0.0213675213675213,1.0,9.36,0.0190846665205639,,5,5,Act:巷修;Shift:中班,Team:修护队
All mined rules,Activity: Roadway repair; Job: Repair worker; Shift: Middle shift,Team: Roadway support team,0.0213675213675213,1.0,9.36,0.0190846665205639,,5,5,Act:巷修;Job:检修工;Shift:中班,Team:修护队
All mined rules,Activity: Roadway repair; HazardMode: Struck by object,Team: Roadway support team,0.0213675213675213,1.0,9.36,0.0190846665205639,,5,5,Act:巷修;HazardMode:砸,Team:修护队
All mined rules,Activity: Roadway repair; HazardMode: Struck by object; Job: Repair worker,Team: Roadway support team,0.0213675213675213,1.0,9.36,0.0190846665205639,,5,5,Act:巷修;HazardMode:砸;Job:检修工,Team:修护队
All mined rules,Activity: Roadway repair; Body: Foot,Team: Roadway support team,0.0213675213675213,1.0,9.36,0.0190846665205639,,5,5,Act:巷修;Body:脚,Team:修护队
All mined rules,HazardMode: Struck by object; Shift: Middle shift; Team: Development team,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,HazardMode:砸;Shift:中班;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; Body: Leg,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:开拓;Body:腿,Job:开拓工
All mined rules,Activity: Development driving; Body: Leg; Team: Development team,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:开拓;Body:腿;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; HazardMode: Collision,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:开拓;HazardMode:碰,Job:开拓工
All mined rules,Activity: Development driving; HazardMode: Collision; Team: Development team,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:开拓;HazardMode:碰;Team:开拓队,Job:开拓工
All mined rules,Activity: Roadway repair; Body: Hand,Team: Roadway support team,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:巷修;Body:手,Team:修护队
All mined rules,Activity: Roadway repair; Location: Track gate road,Team: Roadway support team,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:巷修;Loc:轨道顺槽,Team:修护队
All mined rules,Activity: Roadway repair; Job: Tunneling worker,Team: Roadway support team,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:巷修;Job:掘进工,Team:修护队
All mined rules,Activity: Roadway repair; Body: Foot; Job: Repair worker,Team: Roadway support team,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:巷修;Body:脚;Job:检修工,Team:修护队
All mined rules,HazardMode: Struck by object; Location: Development face,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,HazardMode:砸;Loc:开拓迎头,Job:开拓工
All mined rules,HazardMode: Struck by object; Location: Development face; Team: Development team,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,HazardMode:砸;Loc:开拓迎头;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; HazardMode: Struck by object; Location: Development face,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:开拓;HazardMode:砸;Loc:开拓迎头,Job:开拓工
All mined rules,Activity: Development driving; HazardMode: Struck by object; Location: Development face; Team: Development team,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:开拓;HazardMode:砸;Loc:开拓迎头;Team:开拓队,Job:开拓工
All mined rules,Body: Foot; Location: Development face,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Body:脚;Loc:开拓迎头,Job:开拓工
All mined rules,Body: Foot; Location: Development face; Team: Development team,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Body:脚;Loc:开拓迎头;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; Body: Foot; Location: Development face,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:开拓;Body:脚;Loc:开拓迎头,Job:开拓工
All mined rules,Activity: Development driving; Body: Foot; Location: Development face; Team: Development team,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:开拓;Body:脚;Loc:开拓迎头;Team:开拓队,Job:开拓工
All mined rules,Location: Development face; Shift: Day shift,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Loc:开拓迎头;Shift:早班,Job:开拓工
All mined rules,Location: Development face; Shift: Day shift; Team: Development team,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Loc:开拓迎头;Shift:早班;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; Location: Development face; Shift: Day shift,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:开拓;Loc:开拓迎头;Shift:早班,Job:开拓工
All mined rules,Activity: Development driving; Location: Development face; Shift: Day shift; Team: Development team,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,Act:开拓;Loc:开拓迎头;Shift:早班;Team:开拓队,Job:开拓工
All mined rules,HazardMode: Fall/slip; Team: Development team,Job: Development worker,0.017094017094017,1.0,9.36,0.0152677332164511,,4,4,HazardMode:摔;Team:开拓队,Job:开拓工
All mined rules,HazardMode: Struck by object; Shift: Night shift; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,HazardMode:砸;Shift:夜班;Team:开拓队,Job:开拓工
All mined rules,Body: Foot; Shift: Night shift; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Body:脚;Shift:夜班;Team:开拓队,Job:开拓工
All mined rules,Body: Leg; Shift: Night shift; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Body:腿;Shift:夜班;Team:开拓队,Job:开拓工
All mined rules,Location: Heading face; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Loc:掘进头;Team:开拓队,Job:开拓工
All mined rules,InjuryForm: Fracture; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,InjuryForm:骨折;Team:开拓队,Job:开拓工
All mined rules,Job: Repair worker; Location: Transport uphill roadway,Team: Roadway support team,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Job:检修工;Loc:运输上山,Team:修护队
All mined rules,Location: Various chambers; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Loc:各类硐室;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; Body: Leg; Shift: Night shift,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:开拓;Body:腿;Shift:夜班,Job:开拓工
All mined rules,Activity: Development driving; Body: Leg; Shift: Night shift; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:开拓;Body:腿;Shift:夜班;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; HazardMode: Struck by object; Shift: Middle shift,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:开拓;HazardMode:砸;Shift:中班,Job:开拓工
All mined rules,Activity: Development driving; HazardMode: Struck by object; Shift: Middle shift; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:开拓;HazardMode:砸;Shift:中班;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; Body: Foot; HazardMode: Struck by object,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:开拓;Body:脚;HazardMode:砸,Job:开拓工
All mined rules,Activity: Development driving; Body: Foot; HazardMode: Struck by object; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:开拓;Body:脚;HazardMode:砸;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; Body: Foot; Shift: Day shift,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:开拓;Body:脚;Shift:早班,Job:开拓工
All mined rules,Activity: Development driving; Body: Foot; Shift: Day shift; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:开拓;Body:脚;Shift:早班;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; HazardMode: Scraping,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:开拓;HazardMode:刮,Job:开拓工
All mined rules,HazardMode: Scraping; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,HazardMode:刮;Team:开拓队,Job:开拓工
All mined rules,Activity: Development driving; HazardMode: Scraping; Team: Development team,Job: Development worker,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:开拓;HazardMode:刮;Team:开拓队,Job:开拓工
All mined rules,Activity: Roadway repair; Job: Repair worker; Shift: Night shift,Team: Roadway support team,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:巷修;Job:检修工;Shift:夜班,Team:修护队
All mined rules,Activity: Roadway repair; HazardMode: Collision,Team: Roadway support team,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:巷修;HazardMode:碰,Team:修护队
All mined rules,Activity: Roadway repair; Body: Hand; Job: Repair worker,Team: Roadway support team,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:巷修;Body:手;Job:检修工,Team:修护队
All mined rules,Activity: Roadway repair; HazardMode: Squeezing,Team: Roadway support team,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:巷修;HazardMode:挤,Team:修护队
All mined rules,Activity: Roadway repair; Body: Hand; HazardMode: Squeezing,Team: Roadway support team,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:巷修;Body:手;HazardMode:挤,Team:修护队
All mined rules,Activity: Roadway repair; Job: Repair worker; Shift: Day shift,Team: Roadway support team,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:巷修;Job:检修工;Shift:早班,Team:修护队
All mined rules,Activity: Roadway repair; Body: Foot; Shift: Middle shift,Team: Roadway support team,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:巷修;Body:脚;Shift:中班,Team:修护队
All mined rules,Activity: Roadway repair; Body: Foot; Job: Repair worker; Shift: Middle shift,Team: Roadway support team,0.0128205128205128,1.0,9.36,0.0114507999123383,,3,3,Act:巷修;Body:脚;Job:检修工;Shift:中班,Team:修护队
